datetime,rank,nat,sail,surname,name,lat_deg,lat,lon_deg,lon,last30min_heading_deg,last30min_speed_kts,last30min_VMG_kts,last30min_distance_nm,since_last_standings_heading_deg,since_last_standings_speed_kts,since_last_standings_VMG_kts,since_last_standings_distance_nm,last24hrs_heading_deg,last24hrs_speed_kts,last24hrs_VMG_kts,last24hrs_distance_nm,distance_to_finish_nm,distance_to_leader_nm
2025-01-19T06:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,27°37.96'S,-27.632667541503906,40°13.53'W,-40.22549819946289,55,10.6,8.9,5.3,51,10.1,8.9,40.4,31,8.2,8.1,196.3,4955.2,3273.5
2025-01-19T06:00:00Z,28,FRA,FRA 01,Dorange,Violette,27°53.66'S,-27.894332885742188,41°07.16'W,-41.11933517456055,56,9.1,7.6,4.5,51,9.5,8.4,38,65,8.3,6.4,198,4988.3,3306.5
2025-01-19T06:00:00Z,29,SUI,SUI 49,Heer,Oliver,42°24.20'S,-42.4033317565918,47°17.16'W,-47.2859992980957,0,8.9,8,4.5,8,10,9.4,39.8,39,9.6,9.5,230.6,5905.1,4223.4
2025-01-19T06:00:00Z,30,CHN,CHN 5,Xu,Jingkun,43°26.44'S,-43.44066619873047,48°41.03'W,-48.683834075927734,36,10.3,10.2,5.1,36,10,9.9,39.9,26,11.3,11.3,271,5988.6,4306.9
2025-01-19T06:00:00Z,31,FRA,FRA 1461,Cornic,Antoine,44°04.79'S,-44.079833984375,48°46.18'W,-48.7696647644043,47,11.2,10.6,5.6,51,10.8,9.9,43.1,34,9.8,9.8,234.7,6024.3,4342.6
2025-01-19T06:00:00Z,32,FRA,FRA 71,Cousin,Manuel,57°58.81'S,-57.980167388916016,84°03.60'W,-84.05999755859375,146,13.3,6.4,6.7,148,12.9,6.8,51.7,142,12.9,10.9,310.8,7572.5,5890.7
2025-01-19T06:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,57°38.74'S,-57.645668029785156,87°57.41'W,-87.95683288574219,152,12.7,6.1,6.4,151,12.3,6.8,49.1,143,12,10,288.2,7696.1,6014.4
2025-01-19T06:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,55°58.58'S,-55.97633361816406,93°07.58'W,-93.12633514404297,93,11.4,11.3,5.7,94,11.3,11.2,45.3,82,12.3,11.5,295.9,7875.2,6193.5
2025-01-19T06:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T06:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T06:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T06:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T06:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T06:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T10:00:00Z,4,GBR,FRA 100,Goodchild,Sam,30°27.85'N,30.46416664123535,29°44.87'W,-29.747833251953125,15,19.8,17.1,9.9,14,19.7,17.1,78.7,17,9.3,8.4,223.5,1614,0
2025-01-19T10:00:00Z,5,FRA,FRA 3,Beyou,Jérémie,30°27.65'N,30.460832595825195,29°49.78'W,-29.829666137695313,34,19.4,19,9.7,17,21.5,19.2,86.1,18,9.1,8.4,219.1,1617.2,3.2
2025-01-19T10:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,29°03.12'N,29.052000045776367,30°56.43'W,-30.940500259399414,9,14.8,12,7.4,11,15.8,13.3,63.1,13,7.5,6.5,178.9,1717.9,103.9
2025-01-19T10:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,27°34.58'N,27.57633399963379,29°47.32'W,-29.788665771484375,18,17.1,15.7,8.6,13,9.4,8.3,37.7,24,8.2,7.9,195.9,1741.1,127.1
2025-01-19T10:00:00Z,8,SUI,FRA 08,Mettraux,Justine,26°19.49'N,26.324832916259766,30°07.19'W,-30.11983299255371,58,7.8,7.5,3.9,46,6.5,6.4,25.9,12,11,10.1,264.3,1809.6,195.6
2025-01-19T10:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,25°58.56'N,25.97599983215332,34°05.96'W,-34.099334716796875,23,3.6,3.4,1.8,3,2.8,2.2,11.4,12,6.5,5.7,156.5,1967.6,353.6
2025-01-19T10:00:00Z,10,FRA,FRA 09,Dutreux,Benjamin,22°44.57'N,22.742834091186523,34°23.68'W,-34.3946647644043,9,12.3,10.6,6.1,6,12.3,10.4,49,2,17.2,14.7,412.8,2124.2,510.2
2025-01-19T10:00:00Z,11,FRA,FRA 15,Crémer,Clarisse,22°24.26'N,22.404333114624023,34°51.39'W,-34.85649871826172,4,11,8.9,5.5,8,11.9,10.2,47.5,4,16.8,14.6,404.2,2156.2,542.2
2025-01-19T10:00:00Z,12,GER,MON 1297,Herrmann,Boris,21°37.88'N,21.631332397460938,37°28.09'W,-37.46816635131836,6,10.3,8.5,5.2,2,8.4,6.6,33.5,3,8.9,7.3,213.6,2285.4,671.4
2025-01-19T10:00:00Z,13,GBR,FRA 109,Davies,Samantha,18°59.98'N,18.999666213989258,35°20.34'W,-35.3390007019043,350,17.9,12.3,8.9,356,14.9,11.5,59.8,354,16.2,13,388.9,2333.9,719.9
2025-01-19T10:00:00Z,14,FRA,FRA 10,Attanasio,Romain,00°07.68'N,0.12800000607967377,30°09.74'W,-30.16233253479004,344,10.3,8.2,5.2,359,10.8,10,43.2,4,7.8,7.5,188.4,3191.7,1577.7
2025-01-19T10:00:00Z,15,FRA,FRA 13,Séguin,Damien,05°16.26'S,-5.270999908447266,31°14.95'W,-31.24916648864746,336,6.5,4.6,3.2,340,8.6,6.6,34.2,348,13.7,11.8,328.2,3518.1,1904.1
2025-01-19T10:00:00Z,16,FRA,FRA 27,Joschke,Isabelle,05°31.00'S,-5.516666889190674,32°21.04'W,-32.35066604614258,353,13,11.5,6.5,348,12.6,10.6,50.4,357,14.6,13.5,350.5,3555.1,1941.1
2025-01-19T10:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,06°23.69'S,-6.394833564758301,32°16.14'W,-32.26900100708008,5,11.7,11.3,5.7,360,12,11.2,48.1,1,13.5,12.8,322.9,3602.6,1988.6
2025-01-19T10:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,06°24.77'S,-6.412833213806152,32°13.46'W,-32.224334716796875,358,12.7,11.7,6.4,359,12.2,11.4,48.7,2,13.3,12.7,319.1,3602.7,1988.7
2025-01-19T10:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,06°47.27'S,-6.787833213806152,31°49.94'W,-31.832332611083984,6,14.5,14,7.2,6,12.3,11.9,49.3,2,14,13.4,336.3,3615.6,2001.6
2025-01-19T10:00:00Z,20,NZL,NZL 64,Colman,Conrad,11°16.18'S,-11.26966667175293,32°48.66'W,-32.81100082397461,10,12.6,12.4,6.3,2,11.4,10.9,45.5,12,9.6,9.5,229.8,3888.2,2274.2
2025-01-19T10:00:00Z,21,SUI,SUI 7,Roura,Alan,14°59.06'S,-14.984333038330078,27°29.92'W,-27.498666763305664,357,13.8,13.1,6.9,356,12.7,12,51,350,7.8,7.1,186.9,4006.7,2392.7
2025-01-19T10:00:00Z,22,FRA,FRA 29,Le Cam,Jean,16°08.28'S,-16.13800048828125,26°33.18'W,-26.55299949645996,348,11.2,10,5.6,353,9.8,9.1,44.1,355,8.1,7.7,195.4,4059.7,2445.7
2025-01-19T10:00:00Z,23,FRA,FRA 22,Soudée,Guirec,21°02.31'S,-21.03849983215332,29°53.14'W,-29.885665893554688,331,7.9,5.6,3.9,333,7.1,5.2,28.4,6,4.4,4.4,106.7,4393.5,2779.5
2025-01-19T10:00:00Z,24,FRA,FRA 83,Marsset,Sébastien,25°54.22'S,-25.903667449951172,39°39.54'W,-39.659000396728516,58,12.3,10,6.1,57,11,9.1,43.9,76,7.4,4.6,176.8,4847.7,3233.7
2025-01-19T10:00:00Z,25,FRA,FRA 172,Duc,Louis,26°24.97'S,-26.416166305541992,39°09.49'W,-39.158164978027344,59,14.1,11.2,7,59,13.2,10.6,52.7,74,9.5,6.2,228.6,4865.9,3251.9
2025-01-19T10:00:00Z,26,JPN,JPN 11,Shiraishi,Kojiro,26°26.98'S,-26.44966697692871,39°11.60'W,-39.19333267211914,60,18.5,14.6,9.3,61,16.1,12.7,64.4,72,9.6,6.4,229.6,4868.5,3254.5
2025-01-19T10:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,27°10.43'S,-27.1738338470459,39°36.49'W,-39.6081657409668,47,10.9,9.9,5.4,50,10.7,9.5,42.9,43,8.7,8.2,208.1,4917.1,3303.1
2025-01-19T10:00:00Z,28,FRA,FRA 01,Dorange,Violette,27°31.13'S,-27.51883316040039,40°34.13'W,-40.56883239746094,50,9.5,8.5,4.7,52,9.2,8.1,36.9,63,8,6.3,191.7,4956,3342
2025-01-19T10:00:00Z,29,SUI,SUI 49,Heer,Oliver,41°46.93'S,-41.78216552734375,47°14.88'W,-47.24800109863281,4,10.4,9.6,5.2,3,9.3,8.5,37.3,34,9,9,216,5871.1,4257.1
2025-01-19T10:00:00Z,30,CHN,CHN 5,Xu,Jingkun,42°45.53'S,-42.75883483886719,48°12.78'W,-48.2130012512207,16,11.1,10.9,5.6,27,11.5,11.5,45.8,29,10.7,10.7,255.7,5942.8,4328.8
2025-01-19T10:00:00Z,31,FRA,FRA 1461,Cornic,Antoine,43°35.03'S,-43.583831787109375,47°55.24'W,-47.9206657409668,45,12.3,11.7,6.2,51,11.8,10.9,47.3,40,9.6,9.5,230.8,5980.9,4366.9
2025-01-19T10:00:00Z,32,FRA,FRA 71,Cousin,Manuel,58°22.51'S,-58.37516784667969,82°49.98'W,-82.83300018310547,72,14.3,14.1,7.1,121,11.4,9.2,45.5,138,12.5,10.6,301,7536.9,5922.9
2025-01-19T10:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,57°56.74'S,-57.9456672668457,86°44.25'W,-86.73750305175781,78,12.6,12.4,6.3,114,10.7,9.8,43,139,11.4,9.7,274.6,7657.4,6043.4
2025-01-19T10:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,56°01.30'S,-56.02166748046875,91°39.44'W,-91.65733337402344,88,12,11.8,6,93,12.3,12.2,49.4,85,12.1,11.5,291.1,7826.2,6212.2
2025-01-19T10:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T10:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T10:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T10:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T10:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T10:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T14:00:00Z,4,GBR,FRA 100,Goodchild,Sam,31°26.41'N,31.440166473388672,29°02.97'W,-29.04949951171875,45,20.1,20.1,10,32,17.2,16.7,68.8,21,11,10.2,263,1547.4,0
2025-01-19T14:00:00Z,5,FRA,FRA 3,Beyou,Jérémie,31°18.23'N,31.3038330078125,29°03.23'W,-29.0538330078125,64,14,13.3,7,39,16.1,16,64.5,24,10.7,10.2,257.9,1553.2,5.8
2025-01-19T14:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,28°56.82'N,28.94700050354004,29°27.45'W,-29.457500457763672,100,20.1,11.1,10.1,95,19.5,12.4,78.1,37,7.2,7.2,173.1,1668.5,121
2025-01-19T14:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,28°52.08'N,28.868000030517578,29°40.61'W,-29.676834106445313,7,23.3,18.7,11.6,4,19.4,15.4,77.8,19,9.4,8.8,225.8,1679.8,132.4
2025-01-19T14:00:00Z,8,SUI,FRA 08,Mettraux,Justine,26°53.09'N,26.88483238220215,30°06.16'W,-30.1026668548584,8,8.4,7.1,4.2,2,8.4,6.6,33.6,13,9.4,8.6,224.7,1783.4,235.9
2025-01-19T14:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,26°20.56'N,26.342666625976563,34°09.11'W,-34.151832580566406,351,9.3,5.7,4.7,353,6.3,4.1,22.2,9,5.7,4.8,135.9,1953.5,406
2025-01-19T14:00:00Z,10,FRA,FRA 09,Dutreux,Benjamin,23°31.61'N,23.526832580566406,34°16.69'W,-34.278167724609375,1,7.5,5.8,3.8,8,11.9,10.1,47.5,3,15.8,13.5,379.6,2084,536.6
2025-01-19T14:00:00Z,11,FRA,FRA 15,Crémer,Clarisse,23°06.34'N,23.105667114257813,34°37.17'W,-34.61949920654297,17,10.9,10,5.5,17,11,10.2,44.1,6,15.3,13.4,367.1,2115.5,568
2025-01-19T14:00:00Z,12,GER,MON 1297,Herrmann,Boris,22°14.75'N,22.245832443237305,37°26.20'W,-37.436668395996094,3,9.3,7.3,4.6,3,9.2,7.3,36.9,2,8.9,7.1,212.6,2256.4,709
2025-01-19T14:00:00Z,13,GBR,FRA 109,Davies,Samantha,20°04.16'N,20.069334030151367,35°22.89'W,-35.381500244140625,350,20,13.5,10,358,16.1,12.5,64.3,355,16,12.9,383.3,2284.1,736.7
2025-01-19T14:00:00Z,14,FRA,FRA 10,Attanasio,Romain,00°31.63'N,0.5271666646003723,30°14.32'W,-30.238666534423828,321,7.8,3.9,3.9,349,6.1,5.2,24.4,4,7.7,7.4,184.5,3170.9,1623.5
2025-01-19T14:00:00Z,15,FRA,FRA 13,Séguin,Damien,04°37.00'S,-4.616666793823242,31°19.62'W,-31.32699966430664,351,8.9,7.8,4.4,353,9.9,8.8,39.6,348,12.6,10.9,303.1,3482.9,1935.4
2025-01-19T14:00:00Z,16,FRA,FRA 27,Joschke,Isabelle,04°37.44'S,-4.624000072479248,32°32.37'W,-32.53950119018555,345,12,9.6,6,348,13.7,11.5,54.8,354,14.5,13.1,347.7,3509.2,1961.8
2025-01-19T14:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,05°37.14'S,-5.61899995803833,32°14.26'W,-32.237667083740234,357,11.2,10.2,5.6,2,11.7,11.1,46.6,2,13.6,12.9,326,3558.4,2011
2025-01-19T14:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,05°38.31'S,-5.638500213623047,32°13.44'W,-32.2239990234375,359,10.9,10.1,5.5,0,11.6,10.9,46.5,1,13.3,12.6,318.8,3559.2,2011.8
2025-01-19T14:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,06°10.50'S,-6.175000190734863,31°56.81'W,-31.94683265686035,346,8.5,7,4.3,349,9.4,8,37.4,360,13.5,12.7,324.2,3583.5,2036
2025-01-19T14:00:00Z,20,NZL,NZL 64,Colman,Conrad,10°29.03'S,-10.483833312988281,32°40.70'W,-32.6783332824707,18,10.7,10.7,5.4,9,12,11.8,47.8,10,10.5,10.3,250.8,3841.2,2293.7
2025-01-19T14:00:00Z,21,SUI,SUI 7,Roura,Alan,14°11.31'S,-14.18850040435791,27°42.66'W,-27.711000442504883,346,10,8.7,5,346,12.3,10.7,49.3,352,8.1,7.5,195,3963.9,2416.5
2025-01-19T14:00:00Z,22,FRA,FRA 29,Le Cam,Jean,15°21.90'S,-15.364999771118164,26°43.08'W,-26.718000411987305,344,11.3,9.7,5.7,348,11.8,10.7,47.4,355,8.4,7.9,200.8,4017.2,2469.7
2025-01-19T14:00:00Z,23,FRA,FRA 22,Soudée,Guirec,20°40.63'S,-20.677165985107422,30°11.47'W,-30.191165924072266,327,7.5,4.9,3.7,322,6.9,4,27.6,347,4,3.5,96.9,4377.5,2830.1
2025-01-19T14:00:00Z,24,FRA,FRA 83,Marsset,Sébastien,25°29.52'S,-25.492000579833984,38°50.98'W,-38.849666595458984,77,9.9,5.7,5,60,12.6,9.9,50.3,71,8,5.5,192.1,4808.2,3260.8
2025-01-19T14:00:00Z,25,JPN,JPN 11,Shiraishi,Kojiro,25°49.87'S,-25.831167221069336,38°05.72'W,-38.095333099365234,58,18.4,14.8,9.2,58,17.5,14.2,69.9,64,10.5,8.1,252.8,4812,3264.5
2025-01-19T14:00:00Z,26,FRA,FRA 172,Duc,Louis,25°53.47'S,-25.89116668701172,38°13.18'W,-38.21966552734375,58,15.9,12.8,7.9,58,14.9,12.1,59.6,69,10.3,7.4,247.4,4817.8,3270.4
2025-01-19T14:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,26°35.77'S,-26.596166610717773,38°56.23'W,-38.93716812133789,48,13.1,11.8,6.5,46,12.5,11.5,49.9,48,10.2,9.3,244.6,4871.5,3324
2025-01-19T14:00:00Z,28,FRA,FRA 01,Dorange,Violette,27°06.37'S,-27.10616683959961,39°57.02'W,-39.95033264160156,47,12.9,11.7,6.4,53,10.3,8.9,41.3,60,7.8,6.4,186.9,4920.4,3372.9
2025-01-19T14:00:00Z,29,SUI,SUI 49,Heer,Oliver,41°09.61'S,-41.1601676940918,47°05.00'W,-47.08333206176758,7,9.9,9.3,4.9,11,9.5,9.2,38.1,23,9.8,9.8,236.2,5834.4,4286.9
2025-01-19T14:00:00Z,30,CHN,CHN 5,Xu,Jingkun,42°07.19'S,-42.119834899902344,47°47.31'W,-47.78850173950195,31,11,11,5.5,26,10.7,10.7,42.7,29,10.5,10.5,252.6,5900.1,4352.6
2025-01-19T14:00:00Z,31,FRA,FRA 1461,Cornic,Antoine,43°03.51'S,-43.05849838256836,47°01.93'W,-47.03216552734375,52,12.4,11.2,6.2,51,12.5,11.5,50,45,9.7,9.3,233.1,5935.3,4387.8
2025-01-19T14:00:00Z,32,FRA,FRA 71,Cousin,Manuel,58°04.60'S,-58.07666778564453,81°07.80'W,-81.12999725341797,70,14.2,13.9,7.2,71,14.2,13.9,56.7,127,11.4,10.4,274.7,7480.8,5933.4
2025-01-19T14:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,57°46.54'S,-57.775665283203125,85°11.17'W,-85.18616485595703,79,13.5,13.4,6.8,78,12.6,12.5,50.6,128,10.8,9.8,258.2,7607.5,6060
2025-01-19T14:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,55°55.92'S,-55.93199920654297,90°22.23'W,-90.37049865722656,82,10.3,9.8,5.1,82,10.9,10.4,43.6,86,12,11.4,286.9,7784.5,6237.1
2025-01-19T14:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T14:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T14:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T14:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T14:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T14:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T18:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,31°52.71'N,31.87849998474121,27°35.72'W,-27.595333099365234,67,22.4,20.9,11.2,66,20.5,19.4,82.2,34,12.8,12.6,306.7,1475.5,0
2025-01-19T18:00:00Z,5,GBR,FRA 100,Goodchild,Sam,32°01.45'N,32.024166107177734,27°45.70'W,-27.761667251586914,67,19,17.8,9.5,62,18.6,17.9,74.5,31,12.9,12.6,308.5,1475.6,0.1
2025-01-19T18:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,29°27.47'N,29.457834243774414,28°23.80'W,-28.39666748046875,45,12.1,12.1,6,61,15.9,15.1,63.5,46,8.7,8.7,208.7,1608.1,132.5
2025-01-19T18:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,29°31.63'N,29.52716636657715,29°06.32'W,-29.10533332824707,9,15.9,13,7.9,37,12.4,12.3,49.6,23,9.8,9.3,235.7,1630.5,155
2025-01-19T18:00:00Z,8,SUI,FRA 08,Mettraux,Justine,27°47.65'N,27.794166564941406,30°00.73'W,-30.01216697692871,19,19.8,18.2,9.9,5,13.7,11.1,54.8,14,9,8.3,216.9,1739.2,263.7
2025-01-19T18:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,27°05.83'N,27.097166061401367,33°31.86'W,-33.53099822998047,49,9.6,9.6,4.8,36,12.5,12.4,56.2,19,5.9,5.4,141.6,1897.7,422.2
2025-01-19T18:00:00Z,10,FRA,FRA 09,Dutreux,Benjamin,23°51.68'N,23.8613338470459,34°24.18'W,-34.40299987792969,325,5.7,1.4,2.8,341,5.3,2.7,21.2,3,13.5,11.4,323.5,2073.2,597.7
2025-01-19T18:00:00Z,11,FRA,FRA 15,Crémer,Clarisse,23°27.35'N,23.455833435058594,34°31.52'W,-34.525333404541016,321,3.7,0.7,0.3,14,5.4,4.9,21.7,8,13.1,11.5,313.7,2096.1,620.5
2025-01-19T18:00:00Z,12,GER,MON 1297,Herrmann,Boris,22°49.06'N,22.81766700744629,37°40.44'W,-37.67399978637695,331,8.9,2.9,4.5,339,9.2,4.3,36.8,358,8.7,6.6,209.8,2239.4,763.9
2025-01-19T18:00:00Z,13,GBR,FRA 109,Davies,Samantha,20°56.37'N,20.93950080871582,35°25.20'W,-35.41999816894531,357,12,9,6,358,13.1,10,52.3,356,15.2,12.2,365.1,2244.3,768.8
2025-01-19T18:00:00Z,14,FRA,FRA 10,Attanasio,Romain,00°43.07'N,0.7178333401679993,30°31.16'W,-30.519332885742188,288,4.6,-0.3,2.3,304,5.1,1.2,20.4,355,7.5,6.8,180.4,3166.4,1690.9
2025-01-19T18:00:00Z,15,FRA,FRA 13,Séguin,Damien,04°08.21'S,-4.136833190917969,31°21.75'W,-31.362499237060547,358,2.2,2,1.1,356,7.2,6.6,28.9,349,11,9.5,263.1,3456.6,1981.1
2025-01-19T18:00:00Z,16,FRA,FRA 27,Joschke,Isabelle,03°59.46'S,-3.990999937057495,32°39.65'W,-32.660831451416016,351,9.6,8.3,4.8,349,9.7,8.2,38.7,351,13.3,11.7,320.1,3476.5,2001
2025-01-19T18:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,05°03.81'S,-5.063499927520752,32°17.32'W,-32.288665771484375,354,8.8,7.8,4.4,355,8.4,7.5,33.5,1,12.6,11.9,302.7,3528.4,2052.8
2025-01-19T18:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,05°08.91'S,-5.148499965667725,32°13.79'W,-32.22983169555664,0,6.7,6.3,3.4,359,7.4,6.8,29.4,1,12.2,11.5,292,3531.9,2056.3
2025-01-19T18:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,05°39.31'S,-5.6551666259765625,31°56.90'W,-31.948333740234375,7,7.6,7.4,3.8,360,7.8,7.3,31.2,360,12.1,11.4,290.4,3554.3,2078.8
2025-01-19T18:00:00Z,20,NZL,NZL 64,Colman,Conrad,09°51.65'S,-9.860833168029785,32°30.41'W,-32.506832122802734,14,9.5,9.4,4.8,15,9.7,9.7,38.8,10,10.5,10.4,252.9,3802.6,2327
2025-01-19T18:00:00Z,21,SUI,SUI 7,Roura,Alan,13°38.76'S,-13.645999908447266,27°53.72'W,-27.895334243774414,341,8.1,6.7,4.1,342,8.6,7.1,34.3,353,8.4,7.8,202,3935.4,2459.9
2025-01-19T18:00:00Z,22,FRA,FRA 29,Le Cam,Jean,14°48.72'S,-14.812000274658203,26°52.93'W,-26.882165908813477,303,5.1,1.6,2.6,344,8.6,7.4,34.5,352,8.7,8.1,208,3987.4,2511.9
2025-01-19T18:00:00Z,23,FRA,FRA 22,Soudée,Guirec,20°13.42'S,-20.22366714477539,30°26.46'W,-30.44099998474121,340,8.2,6.6,4.1,333,7.7,5.5,30.6,344,4.6,3.9,109.5,4355.4,2879.9
2025-01-19T18:00:00Z,24,JPN,JPN 11,Shiraishi,Kojiro,25°11.53'S,-25.192167282104492,36°55.39'W,-36.92316818237305,52,15,12.9,7.5,59,18.6,14.8,74.2,61,11.8,9.4,284.3,4753.3,3277.8
2025-01-19T18:00:00Z,25,FRA,FRA 83,Marsset,Sébastien,24°59.31'S,-24.988500595092773,38°05.33'W,-38.08883285522461,56,12.3,10.1,6.1,54,12.8,10.9,51.2,68,9.4,6.7,224.5,4764.8,3289.3
2025-01-19T18:00:00Z,26,FRA,FRA 172,Duc,Louis,25°19.54'S,-25.325666427612305,37°15.53'W,-37.25883483886719,55,15.5,12.8,7.7,57,15.5,12.7,62.1,64,10.8,8.2,260,4767.3,3291.8
2025-01-19T18:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,25°57.79'S,-25.963167190551758,37°58.26'W,-37.97100067138672,60,16.9,13.2,8.5,54,16.1,13.7,64.4,51,10.9,9.8,262.6,4816.9,3341.4
2025-01-19T18:00:00Z,28,FRA,FRA 01,Dorange,Violette,26°28.60'S,-26.476667404174805,39°11.34'W,-39.18899917602539,44,14.4,13.4,7.2,47,13.9,12.7,55.6,54,9.3,8.1,222.3,4869.9,3394.4
2025-01-19T18:00:00Z,29,SUI,SUI 49,Heer,Oliver,40°34.26'S,-40.57099914550781,46°55.50'W,-46.92499923706055,6,8.5,7.9,4.2,11,9,8.7,36.1,16,9.9,9.7,238.5,5799.5,4324
2025-01-19T18:00:00Z,30,CHN,CHN 5,Xu,Jingkun,41°32.85'S,-41.54750061035156,47°14.82'W,-47.24700164794922,48,11.5,10.7,5.7,35,10.5,10.4,42,31,10.2,10.2,245.9,5858.5,4382.9
2025-01-19T18:00:00Z,31,FRA,FRA 1461,Cornic,Antoine,42°35.70'S,-42.595001220703125,46°07.59'W,-46.12649917602539,63,8.2,6.5,4.1,55,12.2,10.7,48.6,51,10,9.3,239.6,5892.6,4417.1
2025-01-19T18:00:00Z,32,FRA,FRA 71,Cousin,Manuel,57°45.95'S,-57.76583480834961,79°32.77'W,-79.5461654663086,67,13.4,13,6.7,69,13.5,13.2,53.8,112,10.7,10.4,257.3,7427.9,5952.4
2025-01-19T18:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,57°35.86'S,-57.5976676940918,83°39.51'W,-83.65850067138672,75,11.7,11.5,5.8,77,12.5,12.3,50.2,115,10.3,10,247.5,7557.9,6082.4
